threshold,f1,balanced_accuracy,precision,recall
0.815,0.6748466257668712,0.7553689216137445,0.9649122807017544,0.5188679245283019
0.82,0.6694045174537988,0.752224267525694,0.9644970414201184,0.5125786163522013
0.055,0.6630669546436285,0.7787748632203303,0.5049342105263158,0.9654088050314465
0.825,0.6611570247933884,0.7475072863936186,0.963855421686747,0.5031446540880503
0.05,0.653968253968254,0.7704019021322288,0.49282296650717705,0.9716981132075472
0.83,0.6415094339622641,0.7365009970854426,0.9622641509433962,0.4811320754716981
0.835,0.6342494714587738,0.7324615227284348,0.967741935483871,0.4716981132075472
0.84,0.6268656716417911,0.7284220483714271,0.9735099337748344,0.46226415094339623
0.845,0.6073752711496746,0.7180932658383188,0.9790209790209791,0.44025157232704404
0.8499999999999999,0.6043478260869565,0.7165209387942937,0.9788732394366197,0.4371069182389937
0.8549999999999999,0.5859030837004405,0.7070869765301426,0.9779411764705882,0.41823899371069184
0.8599999999999999,0.5809312638580931,0.7046198292171602,0.9849624060150376,0.4119496855345912
0.8649999999999999,0.5682326621923938,0.6983305210410595,0.9844961240310077,0.39937106918238996
0.8699999999999999,0.5487528344671202,0.6888965587769085,0.983739837398374,0.3805031446540881
0.8749999999999999,0.5388127853881278,0.6841795776448331,0.9833333333333333,0.3710691823899371
0.8799999999999999,0.5287356321839081,0.6794625965127575,0.9829059829059829,0.36163522012578614
0.8849999999999999,0.5253456221198156,0.6778902694687324,0.9827586206896551,0.3584905660377358
0.8899999999999999,0.49765258215962443,0.6653116531165312,0.9814814814814815,0.3333333333333333
0.8949999999999999,0.48699763593380613,0.6605946719844557,0.9809523809523809,0.3238993710691824
0.8999999999999999,0.47619047619047616,0.6558776908523802,0.9803921568627451,0.31446540880503143
0.9049999999999999,0.45893719806763283,0.6486935624073222,0.9895833333333334,0.29874213836477986
0.9099999999999999,0.44390243902439025,0.6424042542312216,0.9891304347826086,0.2861635220125786
0.9149999999999999,0.4246913580246914,0.6345426190110958,0.9885057471264368,0.27044025157232704
0.9199999999999999,0.3969849246231156,0.6235363297029197,0.9875,0.24842767295597484
0.9249999999999999,0.3929471032745592,0.6219640026588945,0.9873417721518988,0.24528301886792453
0.9299999999999999,0.37244897959183676,0.6141023674387688,0.9864864864864865,0.22955974842767296
0.9349999999999999,0.35142118863049093,0.6062407322186429,0.9855072463768116,0.2138364779874214
0.94,0.32105263157894737,0.5952344429104669,0.9838709677419355,0.1918238993710692
0.945,0.2756756756756757,0.5795111724702153,0.9807692307692307,0.16037735849056603
0.95,0.23756906077348067,0.5669325561180141,0.9772727272727273,0.13522012578616352
